date,ticker,close_price
2023-07-11,TICK39,145.49
2023-07-11,TICK40,481.37
2023-07-11,TICK41,148.99
2023-07-11,TICK42,286.2
2023-07-11,TICK43,403.31
2023-07-11,TICK44,328.35
2023-07-11,TICK45,554.0
2023-07-11,TICK46,96.48
2023-07-11,TICK48,660.44
2023-07-11,TICK49,261.75
2023-07-11,TICK50,175.19
2023-07-12,TICK01,189.32
2023-07-12,TICK02,217.2
2023-07-12,TICK03,171.48
2023-07-12,TICK04,418.49
2023-07-12,TICK05,245.53
2023-07-12,TICK06,112.15
2023-07-12,TICK07,316.48
2023-07-12,TICK08,268.97
2023-07-12,TICK09,505.91
2023-07-12,TICK10,508.3
2023-07-12,TICK11,282.9
2023-07-12,TICK13,97.37
2023-07-12,TICK14,288.48
2023-07-12,TICK15,213.84
2023-07-12,TICK16,475.98
2023-07-12,TICK17,459.04
2023-07-12,TICK18,438.98
2023-07-12,TICK19,170.46
2023-07-12,TICK20,44.19
2023-07-12,TICK21,160.59
2023-07-12,TICK22,276.02
2023-07-12,TICK23,179.56
2023-07-12,TICK24,68.11
2023-07-12,TICK25,30.78
2023-07-12,TICK26,353.05
2023-07-12,TICK27,593.39
2023-07-12,TICK28,378.89
2023-07-12,TICK29,384.57
2023-07-12,TICK30,440.38
2023-07-12,TICK31,451.43
2023-07-12,TICK32,578.11
2023-07-12,TICK33,615.15
2023-07-12,TICK34,200.48
2023-07-12,TICK35,327.05
2023-07-12,TICK36,84.93
2023-07-12,TICK37,204.24
2023-07-12,TICK38,255.69
2023-07-12,TICK39,139.02
2023-07-12,TICK40,493.75
2023-07-12,TICK41,148.67
2023-07-12,TICK42,289.44
2023-07-12,TICK43,401.52
2023-07-12,TICK44,331.95
2023-07-12,TICK45,551.4
2023-07-12,TICK46,99.93
2023-07-12,TICK48,660.1
2023-07-12,TICK49,263.01
2023-07-12,TICK50,184.48
2023-07-13,TICK01,188.77
2023-07-13,TICK02,217.12
2023-07-13,TICK03,173.91
2023-07-13,TICK04,426.74
2023-07-13,TICK05,247.88
2023-07-13,TICK06,112.15
2023-07-13,TICK07,322.09
2023-07-13,TICK08,260.19
2023-07-13,TICK09,505.67
2023-07-13,TICK10,511.6
2023-07-13,TICK11,282.06
2023-07-13,TICK13,96.98
2023-07-13,TICK14,297.65
2023-07-13,TICK15,220.05
2023-07-13,TICK16,460.55
2023-07-13,TICK17,473.58
2023-07-13,TICK18,456.16
2023-07-13,TICK19,168.12
2023-07-13,TICK20,44.07
2023-07-13,TICK21,165.36
2023-07-13,TICK22,293.24
2023-07-13,TICK23,176.11
2023-07-13,TICK24,67.37
2023-07-13,TICK25,31.03
2023-07-13,TICK26,352.71
2023-07-13,TICK27,581.57
2023-07-13,TICK28,375.19
2023-07-13,TICK29,390.26
2023-07-13,TICK30,444.56
2023-07-13,TICK31,453.89
2023-07-13,TICK32,586.34
2023-07-13,TICK33,589.37
2023-07-13,TICK34,194.37
2023-07-13,TICK35,335.48
2023-07-13,TICK36,84.17
2023-07-13,TICK37,203.47
2023-07-13,TICK38,252.12
2023-07-13,TICK39,146.04
2023-07-13,TICK40,483.72
2023-07-13,TICK41,143.58
2023-07-13,TICK42,295.83
2023-07-13,TICK43,407.41
2023-07-13,TICK44,325.33
2023-07-13,TICK45,545.01
2023-07-13,TICK46,98.62
2023-07-13,TICK48,646.26
2023-07-13,TICK49,264.13
2023-07-13,TICK50,182.56
2023-07-14,TICK01,187.36
2023-07-14,TICK02,214.82
2023-07-14,TICK03,174.57
2023-07-14,TICK04,440.55
2023-07-14,TICK05,248.93
2023-07-14,TICK06,110.71
2023-07-14,TICK07,314.83
2023-07-14,TICK08,263.42
2023-07-14,TICK09,529.98
2023-07-14,TICK10,518.52
2023-07-14,TICK11,286.08
2023-07-14,TICK13,97.75
2023-07-14,TICK14,302.26
2023-07-14,TICK15,220.85
2023-07-14,TICK16,458.21
2023-07-14,TICK17,466.25
2023-07-14,TICK18,457.14
2023-07-14,TICK19,169.46
2023-07-14,TICK20,43.73
2023-07-14,TICK21,166.0
2023-07-14,TICK22,291.94
2023-07-14,TICK23,175.31
2023-07-14,TICK24,66.92
2023-07-14,TICK25,30.5
2023-07-14,TICK26,346.81
2023-07-14,TICK27,578.79
2023-07-14,TICK28,365.79
2023-07-14,TICK30,462.26
2023-07-14,TICK31,454.2
2023-07-14,TICK32,572.91
2023-07-14,TICK33,586.21
2023-07-14,TICK34,199.21
2023-07-14,TICK35,340.26
2023-07-14,TICK36,83.63
2023-07-14,TICK37,204.5
2023-07-14,TICK38,252.49
2023-07-14,TICK39,146.03
2023-07-14,TICK40,483.87
2023-07-14,TICK41,148.22
2023-07-14,TICK42,301.4
2023-07-14,TICK43,399.44
2023-07-14,TICK44,337.37
2023-07-14,TICK45,525.98
2023-07-14,TICK46,96.6
2023-07-14,TICK48,649.87
2023-07-14,TICK49,267.77
2023-07-14,TICK50,180.23
2023-07-17,TICK01,184.1
2023-07-17,TICK02,211.83
2023-07-17,TICK03,173.34
2023-07-17,TICK04,434.14
2023-07-17,TICK05,250.56
2023-07-17,TICK06,106.47
2023-07-17,TICK07,320.08
2023-07-17,TICK08,259.94
2023-07-17,TICK09,542.69
2023-07-17,TICK10,514.52
2023-07-17,TICK11,281.38
2023-07-17,TICK13,99.16
2023-07-17,TICK14,303.21
2023-07-17,TICK15,220.97
2023-07-17,TICK16,456.97
2023-07-17,TICK17,472.52
2023-07-17,TICK18,458.76
2023-07-17,TICK19,173.31
2023-07-17,TICK20,42.49
2023-07-17,TICK21,163.41
2023-07-17,TICK22,291.42
2023-07-17,TICK23,184.41
2023-07-17,TICK24,67.54
2023-07-17,TICK25,31.29
2023-07-17,TICK26,347.99
2023-07-17,TICK27,587.49
2023-07-17,TICK28,382.13
2023-07-17,TICK29,392.75
2023-07-17,TICK30,461.71
2023-07-17,TICK31,445.56
2023-07-17,TICK32,589.49
2023-07-17,TICK33,592.95
2023-07-17,TICK34,196.73
2023-07-17,TICK35,342.32
2023-07-17,TICK36,82.69
2023-07-17,TICK37,200.19
2023-07-17,TICK38,253.0
2023-07-17,TICK39,145.16
2023-07-17,TICK40,465.96
2023-07-17,TICK41,149.45
2023-07-17,TICK42,299.06
2023-07-17,TICK43,394.51
2023-07-17,TICK44,344.14
2023-07-17,TICK45,542.06
2023-07-17,TICK46,97.2
2023-07-17,TICK48,634.87
2023-07-17,TICK49,269.95
2023-07-17,TICK50,181.98
2023-07-18,TICK01,182.84
2023-07-18,TICK02,212.34
2023-07-18,TICK03,170.53
2023-07-18,TICK04,430.64
2023-07-18,TICK05,259.15
2023-07-18,TICK06,105.06
2023-07-18,TICK07,319.77
2023-07-18,TICK08,251.84
2023-07-18,TICK09,550.7
2023-07-18,TICK10,523.07
2023-07-18,TICK11,283.2
2023-07-18,TICK13,99.66
2023-07-18,TICK14,313.45
2023-07-18,TICK15,228.27
2023-07-18,TICK16,456.74
2023-07-18,TICK17,486.21
2023-07-18,TICK18,450.05
2023-07-18,TICK19,172.9
2023-07-18,TICK20,42.34
2023-07-18,TICK21,161.14
2023-07-18,TICK22,284.06
2023-07-18,TICK23,186.46
2023-07-18,TICK24,65.15
2023-07-18,TICK25,30.56
2023-07-18,TICK26,350.22
2023-07-18,TICK27,589.41
2023-07-18,TICK28,388.85
2023-07-18,TICK29,386.59
2023-07-18,TICK30,472.12
2023-07-18,TICK31,451.65
2023-07-18,TICK32,584.63
2023-07-18,TICK33,597.38
2023-07-18,TICK34,192.0
2023-07-18,TICK35,342.14
2023-07-18,TICK36,85.89
2023-07-18,TICK37,205.66
2023-07-18,TICK38,252.41
2023-07-18,TICK39,143.69
2023-07-18,TICK40,462.5
2023-07-18,TICK41,149.9
2023-07-18,TICK42,301.67
2023-07-18,TICK43,402.07
2023-07-18,TICK44,352.43
2023-07-18,TICK45,548.39
2023-07-18,TICK46,96.88
2023-07-18,TICK48,639.91
2023-07-18,TICK49,274.26
2023-07-18,TICK50,188.67
2023-07-19,TICK01,184.93
2023-07-19,TICK02,211.32
2023-07-19,TICK03,170.87
2023-07-19,TICK04,441.75
2023-07-19,TICK05,264.78
2023-07-19,TICK06,106.51
2023-07-19,TICK07,320.33
2023-07-19,TICK08,247.92
2023-07-19,TICK09,552.1
2023-07-19,TICK10,517.5
2023-07-19,TICK11,275.9
2023-07-19,TICK13,98.37
2023-07-19,TICK14,319.04
2023-07-19,TICK15,221.8
2023-07-19,TICK16,463.42
2023-07-19,TICK17,472.96
2023-07-19,TICK18,446.37
2023-07-19,TICK19,173.66
2023-07-19,TICK20,41.55
2023-07-19,TICK21,163.1
2023-07-19,TICK22,283.69
2023-07-19,TICK23,179.78
2023-07-19,TICK24,65.77
2023-07-19,TICK25,31.08
2023-07-19,TICK26,355.26
2023-07-19,TICK27,582.0
2023-07-19,TICK28,399.6
2023-07-19,TICK29,399.95
2023-07-19,TICK30,488.04
2023-07-19,TICK31,436.37
2023-07-19,TICK32,571.95
2023-07-19,TICK33,582.66
2023-07-19,TICK34,194.72
2023-07-19,TICK35,347.04
2023-07-19,TICK36,88.43
2023-07-19,TICK37,205.75
2023-07-19,TICK38,257.55
2023-07-19,TICK39,144.81
2023-07-19,TICK40,465.93
2023-07-19,TICK41,154.37
2023-07-19,TICK42,310.82
2023-07-19,TICK43,414.14
2023-07-19,TICK44,347.68
2023-07-19,TICK45,557.29
2023-07-19,TICK46,97.89
2023-07-19,TICK48,667.92
2023-07-19,TICK49,276.89
2023-07-19,TICK50,191.26
2023-07-20,TICK01,188.84
2023-07-20,TICK02,217.74
2023-07-20,TICK03,167.26
2023-07-20,TICK04,449.04
2023-07-20,TICK05,265.87
2023-07-20,TICK06,101.49
2023-07-20,TICK07,320.89
2023-07-20,TICK08,248.74
2023-07-20,TICK09,563.38
2023-07-20,TICK10,510.67
2023-07-20,TICK11,278.48
2023-07-20,TICK13,99.12
2023-07-20,TICK14,314.45
2023-07-20,TICK15,216.17
2023-07-20,TICK16,495.05
2023-07-20,TICK17,469.86
2023-07-20,TICK18,432.59
2023-07-20,TICK19,174.11
2023-07-20,TICK20,41.03
2023-07-20,TICK21,167.39
2023-07-20,TICK22,285.46
2023-07-20,TICK23,177.35
2023-07-20,TICK24,64.31
2023-07-20,TICK25,31.59
2023-07-20,TICK26,357.57
2023-07-20,TICK27,585.22
2023-07-20,TICK28,398.6
2023-07-20,TICK29,410.75
2023-07-20,TICK30,498.21
2023-07-20,TICK31,428.0
2023-07-20,TICK32,567.09
2023-07-20,TICK33,562.57
2023-07-20,TICK34,196.2
2023-07-20,TICK35,340.69
2023-07-20,TICK36,89.44
2023-07-20,TICK37,204.84
2023-07-20,TICK38,257.02
2023-07-20,TICK39,145.98
2023-07-20,TICK40,473.96
2023-07-20,TICK41,154.87
2023-07-20,TICK42,311.19
2023-07-20,TICK43,413.97
2023-07-20,TICK44,349.18
2023-07-20,TICK45,568.17
2023-07-20,TICK46,97.8
2023-07-20,TICK48,665.4
2023-07-20,TICK49,269.97
2023-07-20,TICK50,190.01
2023-07-21,TICK01,190.89
2023-07-21,TICK02,206.26
2023-07-21,TICK04,458.83
2023-07-21,TICK05,270.96
2023-07-21,TICK06,102.03
2023-07-21,TICK07,320.03
2023-07-21,TICK08,247.79
2023-07-21,TICK09,569.39
2023-07-21,TICK10,495.23
2023-07-21,TICK11,276.58
2023-07-21,TICK13,99.4
2023-07-21,TICK14,327.0
2023-07-21,TICK15,209.24
2023-07-21,TICK16,499.71
2023-07-21,TICK17,480.73
2023-07-21,TICK18,421.09
2023-07-21,TICK19,174.17
2023-07-21,TICK20,41.65
2023-07-21,TICK21,168.38
2023-07-21,TICK22,278.79
2023-07-21,TICK23,177.22
2023-07-21,TICK24,65.54
2023-07-21,TICK25,30.99
2023-07-21,TICK26,369.36
2023-07-21,TICK27,581.53
2023-07-21,TICK28,398.96
2023-07-21,TICK29,404.49
2023-07-21,TICK30,498.2
2023-07-21,TICK31,438.51
2023-07-21,TICK32,595.43
2023-07-21,TICK33,571.53
2023-07-21,TICK34,192.34
2023-07-21,TICK35,349.88
2023-07-21,TICK36,91.83
2023-07-21,TICK37,209.28
2023-07-21,TICK38,256.79
2023-07-21,TICK39,148.8
2023-07-21,TICK40,474.76
2023-07-21,TICK41,155.6
2023-07-21,TICK42,308.21
2023-07-21,TICK43,391.02
2023-07-21,TICK44,342.0
2023-07-21,TICK45,566.47
2023-07-21,TICK46,97.55
2023-07-21,TICK48,664.33
2023-07-21,TICK49,271.51
2023-07-21,TICK50,193.81
2023-07-24,TICK01,196.15
2023-07-24,TICK02,210.83
2023-07-24,TICK03,157.54
2023-07-24,TICK04,446.41
2023-07-24,TICK05,265.44
2023-07-24,TICK06,99.64
2023-07-24,TICK07,327.75
2023-07-24,TICK08,242.05
2023-07-24,TICK09,569.86
2023-07-24,TICK10,490.39
2023-07-24,TICK11,276.83
2023-07-24,TICK13,101.29
2023-07-24,TICK14,331.3
2023-07-24,TICK15,210.87
2023-07-24,TICK16,500.1
2023-07-24,TICK17,492.0
2023-07-24,TICK18,427.46
2023-07-24,TICK19,170.43
2023-07-24,TICK20,42.46
2023-07-24,TICK21,170.75
2023-07-24,TICK22,276.09
2023-07-24,TICK23,178.17
2023-07-24,TICK24,68.38
2023-07-24,TICK25,32.23
2023-07-24,TICK26,385.67
2023-07-24,TICK27,591.94
2023-07-24,TICK28,411.69
2023-07-24,TICK29,409.86
2023-07-24,TICK30,504.74
2023-07-24,TICK31,432.27
2023-07-24,TICK32,591.0
2023-07-24,TICK33,570.28
2023-07-24,TICK34,187.58
2023-07-24,TICK35,350.99
2023-07-24,TICK36,93.33
2023-07-24,TICK37,213.16
2023-07-24,TICK38,249.34
2023-07-24,TICK39,146.08
2023-07-24,TICK40,479.1
2023-07-24,TICK41,156.05
2023-07-24,TICK42,304.47
2023-07-24,TICK43,389.58
2023-07-24,TICK44,343.59
2023-07-24,TICK45,567.6
2023-07-24,TICK46,96.28
2023-07-24,TICK48,683.35
2023-07-24,TICK49,268.53
2023-07-24,TICK50,200.82
2023-07-25,TICK01,206.17
2023-07-25,TICK02,216.14
2023-07-25,TICK03,158.96
2023-07-25,TICK04,460.36
2023-07-25,TICK05,267.63
2023-07-25,TICK06,100.89
2023-07-25,TICK07,327.3
2023-07-25,TICK08,233.87
2023-07-25,TICK09,566.57
2023-07-25,TICK10,482.54
2023-07-25,TICK11,280.77
2023-07-25,TICK13,102.89
2023-07-25,TICK14,329.98
2023-07-25,TICK15,211.63
2023-07-25,TICK16,489.28
2023-07-25,TICK17,490.46
2023-07-25,TICK18,425.17
2023-07-25,TICK19,174.26
2023-07-25,TICK20,41.36
2023-07-25,TICK21,172.89
2023-07-25,TICK22,277.98
2023-07-25,TICK23,173.54
2023-07-25,TICK24,67.44
2023-07-25,TICK25,32.39
2023-07-25,TICK26,382.66
2023-07-25,TICK27,596.06
2023-07-25,TICK28,415.39
2023-07-25,TICK29,421.96
2023-07-25,TICK30,491.9
2023-07-25,TICK31,428.14
2023-07-25,TICK32,587.33
2023-07-25,TICK33,558.23
2023-07-25,TICK34,186.93
2023-07-25,TICK35,361.59
2023-07-25,TICK36,93.69
2023-07-25,TICK37,221.61
2023-07-25,TICK38,252.68
2023-07-25,TICK39,145.21
2023-07-25,TICK40,472.52
2023-07-25,TICK41,157.86
2023-07-25,TICK42,309.74
2023-07-25,TICK43,389.95
2023-07-25,TICK44,331.54
2023-07-25,TICK45,584.67
2023-07-25,TICK46,95.79
2023-07-25,TICK48,700.77
2023-07-25,TICK49,262.65
2023-07-25,TICK50,197.79
2023-07-26,TICK01,204.89
2023-07-26,TICK02,207.25
2023-07-26,TICK03,161.88
2023-07-26,TICK04,453.49
2023-07-26,TICK05,277.4
2023-07-26,TICK06,102.36
2023-07-26,TICK07,320.07
2023-07-26,TICK08,234.29
2023-07-26,TICK09,565.82
2023-07-26,TICK10,478.81
2023-07-26,TICK11,273.94
2023-07-26,TICK13,102.99
2023-07-26,TICK14,316.74
2023-07-26,TICK15,218.23
2023-07-26,TICK16,470.93
2023-07-26,TICK17,483.4
2023-07-26,TICK18,421.71
2023-07-26,TICK19,175.34
2023-07-26,TICK20,42.67
2023-07-26,TICK21,177.85
2023-07-26,TICK22,275.14
2023-07-26,TICK23,173.12
2023-07-26,TICK24,65.64
2023-07-26,TICK25,32.82
2023-07-26,TICK26,390.2
2023-07-26,TICK27,592.48
2023-07-26,TICK28,420.6
2023-07-26,TICK29,425.62
2023-07-26,TICK30,484.37
2023-07-26,TICK31,429.04
2023-07-26,TICK32,585.25
2023-07-26,TICK33,567.53
2023-07-26,TICK34,182.48
2023-07-26,TICK35,360.81
2023-07-26,TICK36,90.9
2023-07-26,TICK37,219.74
2023-07-26,TICK38,253.54
2023-07-26,TICK39,151.16
2023-07-26,TICK40,472.48
2023-07-26,TICK41,156.35
2023-07-26,TICK42,308.34
2023-07-26,TICK43,388.25
2023-07-26,TICK44,338.69
2023-07-26,TICK45,586.94
2023-07-26,TICK46,92.88
2023-07-26,TICK48,692.32
2023-07-26,TICK49,261.21
2023-07-26,TICK50,193.89
2023-07-27,TICK01,204.11
2023-07-27,TICK02,205.89
2023-07-27,TICK03,154.28
2023-07-27,TICK04,455.37
2023-07-27,TICK05,276.27
2023-07-27,TICK06,102.04
2023-07-27,TICK07,317.65
2023-07-27,TICK08,231.63
2023-07-27,TICK09,530.11
2023-07-27,TICK10,484.82
2023-07-27,TICK11,270.27
2023-07-27,TICK13,101.17
2023-07-27,TICK14,308.11
2023-07-27,TICK15,219.35
2023-07-27,TICK16,482.1
2023-07-27,TICK17,492.79
2023-07-27,TICK18,415.59
2023-07-27,TICK19,176.78
2023-07-27,TICK20,42.24
2023-07-27,TICK21,170.96
2023-07-27,TICK22,271.19
2023-07-27,TICK23,170.69
2023-07-27,TICK24,65.43
2023-07-27,TICK25,31.83
2023-07-27,TICK26,406.82
2023-07-27,TICK27,595.4
2023-07-27,TICK28,413.06
2023-07-27,TICK29,424.0
2023-07-27,TICK30,478.66
2023-07-27,TICK31,425.97
2023-07-27,TICK32,583.69
2023-07-27,TICK33,561.31
2023-07-27,TICK34,178.66
2023-07-27,TICK35,361.95
2023-07-27,TICK36,90.45
2023-07-27,TICK37,229.44
2023-07-27,TICK38,257.51
2023-07-27,TICK39,151.88
2023-07-27,TICK40,467.04
2023-07-27,TICK41,155.73
2023-07-27,TICK42,310.67
2023-07-27,TICK43,390.98
2023-07-27,TICK44,334.42
2023-07-27,TICK45,594.02
2023-07-27,TICK46,95.14
2023-07-27,TICK48,702.06
2023-07-27,TICK49,262.24
2023-07-27,TICK50,194.17
2023-07-28,TICK01,198.3
2023-07-28,TICK02,204.42
2023-07-28,TICK03,151.21
2023-07-28,TICK04,454.16
2023-07-28,TICK05,271.67
2023-07-28,TICK06,101.72
2023-07-28,TICK07,318.88
2023-07-28,TICK08,230.51
2023-07-28,TICK09,532.51
2023-07-28,TICK10,468.23
2023-07-28,TICK11,272.82
2023-07-28,TICK13,99.88
2023-07-28,TICK14,318.68
2023-07-28,TICK15,217.65
2023-07-28,TICK16,476.97
2023-07-28,TICK17,504.6
2023-07-28,TICK18,412.51
2023-07-28,TICK19,173.98
2023-07-28,TICK20,41.75
2023-07-28,TICK21,173.3
2023-07-28,TICK22,275.51
2023-07-28,TICK23,166.97
2023-07-28,TICK24,65.1
2023-07-28,TICK25,33.18
2023-07-28,TICK26,415.05
2023-07-28,TICK27,611.24
2023-07-28,TICK28,405.62
2023-07-28,TICK29,436.25
2023-07-28,TICK30,500.25
2023-07-28,TICK31,431.99
2023-07-28,TICK32,574.74
2023-07-28,TICK33,554.1
2023-07-28,TICK34,179.13
2023-07-28,TICK35,363.97
2023-07-28,TICK36,89.87
2023-07-28,TICK37,232.48
2023-07-28,TICK38,253.16
2023-07-28,TICK39,151.4
2023-07-28,TICK40,469.82
2023-07-28,TICK41,158.3
2023-07-28,TICK42,308.97
2023-07-28,TICK43,387.37
2023-07-28,TICK44,336.55
2023-07-28,TICK45,604.54
2023-07-28,TICK46,97.58
2023-07-28,TICK48,660.81
2023-07-28,TICK49,263.63
2023-07-28,TICK50,195.4
2023-07-31,TICK01,203.08
2023-07-31,TICK02,198.73
2023-07-31,TICK03,153.13
2023-07-31,TICK04,446.31
2023-07-31,TICK05,268.21
2023-07-31,TICK06,100.11
2023-07-31,TICK07,326.81
2023-07-31,TICK08,229.84
2023-07-31,TICK09,527.46
2023-07-31,TICK10,449.88
2023-07-31,TICK11,284.35
2023-07-31,TICK13,98.81
2023-07-31,TICK14,329.86
2023-07-31,TICK15,217.72
2023-07-31,TICK16,501.96
2023-07-31,TICK17,493.0
2023-07-31,TICK18,421.98
2023-07-31,TICK19,172.43
2023-07-31,TICK20,41.02
2023-07-31,TICK21,176.76
2023-07-31,TICK22,268.53
2023-07-31,TICK23,167.89
2023-07-31,TICK24,65.98
2023-07-31,TICK25,32.38
2023-07-31,TICK26,421.13
2023-07-31,TICK27,604.46
2023-07-31,TICK28,407.86
2023-07-31,TICK29,438.61
2023-07-31,TICK30,492.27
2023-07-31,TICK31,433.64
2023-07-31,TICK32,576.56
2023-07-31,TICK33,544.66
2023-07-31,TICK34,175.72
2023-07-31,TICK35,368.27
2023-07-31,TICK36,87.86
2023-07-31,TICK37,240.41
2023-07-31,TICK38,247.68
2023-07-31,TICK39,148.6
2023-07-31,TICK40,483.02
2023-07-31,TICK41,159.23
2023-07-31,TICK42,316.32
2023-07-31,TICK43,393.98
2023-07-31,TICK44,339.93
2023-07-31,TICK45,612.49
2023-07-31,TICK46,99.44
2023-07-31,TICK48,647.74
2023-07-31,TICK49,269.28
2023-07-31,TICK50,200.86
2023-08-01,TICK01,208.42
2023-08-01,TICK02,195.69
2023-08-01,TICK03,159.47
2023-08-01,TICK04,433.84
2023-08-01,TICK05,262.45
2023-08-01,TICK06,97.45
2023-08-01,TICK07,330.85
2023-08-01,TICK08,231.89
2023-08-01,TICK09,544.42
2023-08-01,TICK10,443.28
2023-08-01,TICK11,283.65
2023-08-01,TICK13,98.22
2023-08-01,TICK14,330.53
2023-08-01,TICK15,218.3
2023-08-01,TICK16,510.82
2023-08-01,TICK17,481.28
2023-08-01,TICK18,423.32
2023-08-01,TICK19,171.88
2023-08-01,TICK20,41.07
2023-08-01,TICK21,172.08
2023-08-01,TICK22,262.77
2023-08-01,TICK23,170.54
2023-08-01,TICK24,66.31
2023-08-01,TICK25,33.06
2023-08-01,TICK26,405.91
2023-08-01,TICK27,609.51
2023-08-01,TICK28,411.02
2023-08-01,TICK29,433.23
2023-08-01,TICK30,484.27
2023-08-01,TICK31,420.7
2023-08-01,TICK32,589.13
2023-08-01,TICK33,536.55
2023-08-01,TICK34,177.28
2023-08-01,TICK35,381.72
2023-08-01,TICK36,85.28
2023-08-01,TICK37,245.22
2023-08-01,TICK38,246.56
2023-08-01,TICK39,150.14
2023-08-01,TICK40,482.62
2023-08-01,TICK41,158.91
2023-08-01,TICK42,317.36
2023-08-01,TICK43,384.91
2023-08-01,TICK44,336.27
2023-08-01,TICK45,611.11
2023-08-01,TICK46,98.56
2023-08-01,TICK48,661.8
2023-08-01,TICK49,276.4
2023-08-01,TICK50,199.04
2023-08-02,TICK01,204.86
2023-08-02,TICK02,191.41
2023-08-02,TICK03,159.59
2023-08-02,TICK04,418.84
2023-08-02,TICK05,258.41
2023-08-02,TICK06,100.79
2023-08-02,TICK07,325.32
2023-08-02,TICK08,235.88
2023-08-02,TICK09,544.8
2023-08-02,TICK10,447.5
2023-08-02,TICK11,287.09
2023-08-02,TICK13,98.77
2023-08-02,TICK14,318.92
2023-08-02,TICK15,211.06
2023-08-02,TICK16,514.47
2023-08-02,TICK17,483.59
2023-08-02,TICK18,413.46
2023-08-02,TICK19,166.66
2023-08-02,TICK20,42.72
2023-08-02,TICK21,169.08
2023-08-02,TICK22,263.78
2023-08-02,TICK23,173.46
2023-08-02,TICK24,65.94
2023-08-02,TICK25,32.41
2023-08-02,TICK26,401.5
2023-08-02,TICK27,608.84
2023-08-02,TICK28,402.95
2023-08-02,TICK30,474.31
2023-08-02,TICK31,414.64
2023-08-02,TICK32,593.01
2023-08-02,TICK33,528.18
2023-08-02,TICK34,182.61
2023-08-02,TICK35,378.49
2023-08-02,TICK36,86.14
2023-08-02,TICK37,242.14
2023-08-02,TICK38,237.37
2023-08-02,TICK39,153.28
2023-08-02,TICK40,469.53
2023-08-02,TICK41,154.51
2023-08-02,TICK42,326.52
2023-08-02,TICK43,394.54
2023-08-02,TICK44,331.0
2023-08-02,TICK45,610.88
2023-08-02,TICK46,97.35
2023-08-02,TICK48,655.24
2023-08-02,TICK49,278.34
2023-08-02,TICK50,200.7
2023-08-03,TICK01,207.46
2023-08-03,TICK02,198.17
2023-08-03,TICK03,157.31
2023-08-03,TICK04,419.96
2023-08-03,TICK05,256.57
2023-08-03,TICK06,99.07
2023-08-03,TICK07,341.59
2023-08-03,TICK08,236.65
2023-08-03,TICK09,532.01
2023-08-03,TICK10,450.22
2023-08-03,TICK11,286.56
2023-08-03,TICK13,100.22
2023-08-03,TICK14,312.09
2023-08-03,TICK15,222.57
2023-08-03,TICK16,518.68
2023-08-03,TICK17,489.82
2023-08-03,TICK18,422.11
2023-08-03,TICK19,161.08
2023-08-03,TICK20,41.41
2023-08-03,TICK21,166.26
2023-08-03,TICK22,268.32
2023-08-03,TICK23,175.5
2023-08-03,TICK24,66.07
2023-08-03,TICK25,32.02
2023-08-03,TICK26,398.31
2023-08-03,TICK27,614.22
2023-08-03,TICK28,405.96
2023-08-03,TICK29,423.4
2023-08-03,TICK30,479.76
2023-08-03,TICK31,407.78
2023-08-03,TICK32,580.01
2023-08-03,TICK33,531.8
2023-08-03,TICK34,182.13
2023-08-03,TICK35,377.63
2023-08-03,TICK36,86.73
2023-08-03,TICK37,238.18
2023-08-03,TICK38,245.62
2023-08-03,TICK39,156.01
2023-08-03,TICK40,471.51
2023-08-03,TICK41,159.18
2023-08-03,TICK42,335.71
2023-08-03,TICK43,406.89
2023-08-03,TICK44,330.31
2023-08-03,TICK45,620.56
2023-08-03,TICK46,98.35
2023-08-03,TICK48,652.81
2023-08-03,TICK49,281.3
2023-08-03,TICK50,207.01
2023-08-04,TICK01,212.57
2023-08-04,TICK02,201.94
2023-08-04,TICK03,156.78
2023-08-04,TICK04,407.27
2023-08-04,TICK05,249.43
2023-08-04,TICK06,102.21
2023-08-04,TICK07,343.5
2023-08-04,TICK08,235.2
2023-08-04,TICK09,531.64
2023-08-04,TICK10,443.46
2023-08-04,TICK11,297.78
2023-08-04,TICK13,100.14
2023-08-04,TICK14,302.04
2023-08-04,TICK15,224.95
2023-08-04,TICK16,523.02
2023-08-04,TICK17,487.04
2023-08-04,TICK18,436.8
2023-08-04,TICK19,159.19
2023-08-04,TICK20,39.72
2023-08-04,TICK21,163.88
2023-08-04,TICK22,270.04
2023-08-04,TICK23,173.81
2023-08-04,TICK24,64.61
2023-08-04,TICK25,32.53
2023-08-04,TICK26,409.48
2023-08-04,TICK27,606.36
2023-08-04,TICK28,396.16
2023-08-04,TICK29,398.71
2023-08-04,TICK30,481.27
2023-08-04,TICK31,404.12
2023-08-04,TICK32,576.19
2023-08-04,TICK33,548.46
2023-08-04,TICK34,182.65
2023-08-04,TICK35,377.6
2023-08-04,TICK36,84.73
2023-08-04,TICK37,229.66
2023-08-04,TICK38,244.35
2023-08-04,TICK39,155.25
2023-08-04,TICK40,478.31
2023-08-04,TICK41,157.12
2023-08-04,TICK42,335.22
2023-08-04,TICK43,399.58
2023-08-04,TICK44,335.71
2023-08-04,TICK45,630.38
2023-08-04,TICK46,96.51
2023-08-04,TICK48,640.94
2023-08-04,TICK49,281.93
2023-08-04,TICK50,208.0
2023-08-07,TICK01,213.59
2023-08-07,TICK02,207.14
